source_url,first_status,first_location,final_status,final_url
https://iceberg.spb.ru/trikotazhnie-polotna/501/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/502/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/503/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/510/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/520/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/530/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/540/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/541/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/543/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/550/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/551/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/552/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/553/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/554/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/560/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/570/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/620/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/кружевное-полотно-однотонноокрашенн/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/однотон-матовый-китай-179/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-polotna/трикотажное-полотно-однотонное-кита/,301,https://biflex.tkany.com/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/100/,301,https://iceberg.spb.ru/trikotazhnie-polotna/100/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/101/,301,https://iceberg.spb.ru/trikotazhnie-polotna/101/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/102/,301,https://iceberg.spb.ru/trikotazhnie-polotna/102/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/103/,301,https://iceberg.spb.ru/trikotazhnie-polotna/103/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/104/,301,https://iceberg.spb.ru/trikotazhnie-polotna/104/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/105/,301,https://iceberg.spb.ru/trikotazhnie-polotna/105/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/106/,301,https://iceberg.spb.ru/trikotazhnie-polotna/106/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/107/,301,https://iceberg.spb.ru/trikotazhnie-polotna/107/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/108/,301,https://iceberg.spb.ru/trikotazhnie-polotna/108/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/109/,301,https://iceberg.spb.ru/trikotazhnie-polotna/109/,200,https://biflex.tkany.com/
